date,discharge_vol(m3/s),discharge_spec(mm/d),waterlevel(m),precipitation(mm/d),temperature_min(degC),temperature_mean(degC),temperature_max(degC),rel_sun_dur(%),swe(mm)
1993-07-10,0.521,3.195,1861.436,73.09,2.24,5.85,6.31,0.18,NaN
1993-07-11,1.804,11.062,1861.626,4.46,-2.06,-1.15,-0.29,10.87,NaN
1993-07-12,0.987,6.052,1861.522,0.16,-1.53,0.45,2.35,35.33,NaN
1993-07-13,0.818,5.016,1861.494,0.01,-1.48,0.2,2.42,40.26,NaN
1993-07-14,0.744,4.562,1861.48,0.0,-1.87,3.44,6.76,1.25,NaN
1993-07-15,0.659,4.041,1861.465,0.0,4.01,7.96,11.88,12.47,NaN
1993-07-16,0.593,3.636,1861.452,0.18,6.31,10.57,14.87,51.04,NaN
1993-07-17,0.556,3.409,1861.445,0.47,6.81,12.41,17.31,58.02,NaN
1993-07-18,0.529,3.244,1861.439,3.15,8.72,11.52,15.89,40.55,NaN
1993-07-19,0.52,3.189,1861.437,10.93,6.13,7.94,9.57,4.68,NaN
1993-07-20,0.521,3.195,1861.437,6.21,3.86,5.77,9.66,23.25,NaN
1993-07-21,0.487,2.986,1861.43,0.42,2.01,4.68,6.64,18.47,NaN
1993-07-22,0.465,2.851,1861.425,0.41,1.49,4.25,6.87,58.61,NaN
1993-07-23,0.453,2.778,1861.422,0.0,0.12,6.19,10.47,99.53,NaN
1993-07-24,0.44,2.698,1861.42,0.0,3.68,9.33,15.7,95.2,NaN
1993-07-25,0.428,2.624,1861.417,4.57,5.93,7.66,9.14,20.24,NaN
1993-07-26,0.424,2.6,1861.416,0.0,3.28,6.52,10.03,55.09,NaN
1993-07-27,0.41,2.514,1861.413,0.12,1.57,7.3,12.36,58.15,NaN
1993-07-28,0.385,2.361,1861.408,0.0,7.8,11.54,15.48,32.29,NaN
1993-07-29,0.379,2.324,1861.406,0.0,7.83,12.42,19.93,98.39,NaN
1993-07-30,0.386,2.367,1861.408,0.55,8.96,14.07,18.34,94.52,NaN
1993-07-31,0.396,2.428,1861.41,1.72,5.68,7.16,10.78,9.77,NaN
1993-08-01,0.371,2.275,1861.405,0.22,1.11,8.31,16.21,92.08,NaN
1993-08-02,0.351,2.152,1861.4,0.0,6.88,11.5,16.9,60.26,NaN
1993-08-03,0.344,2.109,1861.398,3.03,7.56,12.18,18.61,62.06,NaN
1993-08-04,0.339,2.079,1861.397,1.56,7.79,11.7,16.4,55.5,NaN
1993-08-05,0.335,2.054,1861.395,0.01,8.47,13.33,19.61,65.38,NaN
1993-08-06,0.327,2.005,1861.393,0.0,8.86,12.57,15.29,88.87,NaN
1993-08-07,0.32,1.962,1861.391,0.95,5.54,11.97,16.47,62.24,NaN
1993-08-08,0.323,1.981,1861.392,2.55,6.05,9.16,14.05,48.36,NaN
1993-08-09,0.317,1.944,1861.39,0.14,5.61,6.82,9.47,35.56,NaN
1993-08-10,0.316,1.938,1861.39,1.28,5.22,7.54,10.91,8.05,NaN
1993-08-11,0.305,1.87,1861.387,0.0,3.28,8.44,15.95,98.87,NaN
1993-08-12,0.302,1.852,1861.386,0.0,4.33,9.58,15.6,92.67,NaN
1993-08-13,0.293,1.797,1861.383,0.02,6.55,11.03,18.17,83.88,NaN
1993-08-14,0.289,1.772,1861.382,0.07,8.47,11.17,15.35,63.39,NaN
1993-08-15,0.289,1.772,1861.382,0.4,7.98,11.21,17.24,55.1,NaN
1993-08-16,0.281,1.723,1861.38,0.0,6.12,12.15,18.81,94.74,NaN
1993-08-17,0.281,1.723,1861.38,0.0,7.36,13.43,20.2,93.44,NaN
1993-08-18,0.275,1.686,1861.378,0.0,8.12,12.57,17.93,74.84,NaN
1993-08-19,0.27,1.656,1861.377,0.0,6.93,11.4,14.95,64.05,NaN
1993-08-20,0.276,1.692,1861.378,0.0,6.44,11.41,16.21,92.61,NaN
1993-08-21,0.275,1.686,1861.378,0.0,6.86,12.91,19.11,97.09,NaN
1993-08-22,0.273,1.674,1861.377,7.3,6.41,12.71,17.64,78.47,NaN
1993-08-23,0.279,1.711,1861.379,16.85,9.46,10.46,12.85,25.98,NaN
1993-08-24,0.327,2.005,1861.393,24.99,7.12,7.76,8.47,0.73,NaN
1993-08-25,0.334,2.048,1861.395,0.72,5.74,7.55,10.69,28.25,NaN
1993-08-26,0.294,1.803,1861.383,10.77,5.51,10.28,14.79,67.32,NaN
1993-08-27,0.428,2.624,1861.415,39.89,3.16,6.43,9.93,4.33,NaN
1993-08-28,0.507,3.109,1861.433,0.0,1.1,3.32,5.07,31.12,NaN
1993-08-29,0.352,2.158,1861.4,0.0,-1.51,2.38,6.68,93.34,NaN
1993-08-30,0.325,1.993,1861.393,0.0,-0.9,4.52,9.48,86.7,NaN
1993-08-31,0.313,1.919,1861.389,0.0,2.13,3.81,6.61,78.09,NaN
1993-09-01,0.296,1.815,1861.384,0.0,-0.41,2.86,7.41,95.73,NaN
1993-09-02,0.284,1.741,1861.381,0.0,-1.35,4.35,11.83,98.39,NaN
1993-09-03,0.27,1.656,1861.377,0.08,1.28,3.88,6.85,9.98,NaN
1993-09-04,0.261,1.6,1861.374,0.06,-0.16,0.69,1.42,1.7,NaN
1993-09-05,0.253,1.551,1861.372,0.0,-2.44,1.09,3.15,24.14,NaN
1993-09-06,0.249,1.527,1861.37,0.28,-4.54,1.88,8.66,95.34,NaN
1993-09-07,0.252,1.545,1861.371,4.12,0.38,3.59,7.14,9.21,NaN
1993-09-08,0.269,1.649,1861.376,10.04,3.66,5.2,5.79,0.12,NaN
1993-09-09,0.307,1.882,1861.387,45.22,4.0,5.86,7.69,0.04,NaN
1993-09-10,1.212,7.432,1861.552,3.29,3.14,4.15,6.22,7.98,NaN
1993-09-11,0.647,3.967,1861.462,0.55,1.45,4.73,6.68,8.96,NaN
1993-09-12,0.48,2.943,1861.428,2.44,2.41,4.98,8.42,71.6,NaN
1993-09-13,1.094,6.708,1861.508,75.85,2.29,3.87,5.23,1.16,NaN
1993-09-14,2.569,15.753,1861.703,18.58,-0.06,0.9,2.97,7.02,NaN
1993-09-15,1.258,7.714,1861.563,2.91,-0.4,1.24,2.42,4.57,NaN
1993-09-16,0.913,5.598,1861.51,0.18,1.33,4.22,8.17,27.56,NaN
1993-09-17,0.744,4.562,1861.48,0.45,1.27,3.8,6.59,25.45,NaN
1993-09-18,0.638,3.912,1861.461,0.0,3.64,5.89,9.42,31.03,NaN
1993-09-19,0.542,3.323,1861.442,0.07,4.74,9.24,12.9,55.02,NaN
1993-09-20,0.493,3.023,1861.431,0.0,4.11,9.53,14.45,83.0,NaN
1993-09-21,0.451,2.765,1861.422,0.05,5.74,10.45,14.18,95.01,NaN
1993-09-22,0.456,2.796,1861.423,7.74,2.84,7.09,8.5,3.7,NaN
1993-09-23,0.64,3.924,1861.455,35.92,3.81,5.6,7.07,0.23,NaN
1993-09-24,1.677,10.283,1861.596,62.76,2.44,5.11,5.8,0.14,NaN
1993-09-25,3.337,20.462,1861.781,21.47,-0.35,3.09,5.65,27.19,NaN
1993-09-26,2.028,12.435,1861.655,1.48,-3.03,-1.55,-0.44,0.24,NaN
1993-09-27,1.195,7.328,1861.554,10.18,-3.62,-0.8,3.02,19.01,NaN
1993-09-28,0.994,6.095,1861.523,9.08,-2.18,-1.7,-0.08,1.25,NaN
1993-09-29,0.884,5.421,1861.506,0.1,-3.66,-2.26,0.44,58.08,NaN
1993-09-30,0.82,5.028,1861.494,15.21,-2.87,0.69,3.7,79.22,NaN
1993-10-01,1.046,6.414,1861.531,38.06,-0.86,0.21,0.84,0.44,NaN
1993-10-02,1.837,11.264,1861.635,64.03,-2.39,-0.82,-0.09,0.22,NaN
1993-10-03,1.33,8.155,1861.573,3.92,-2.58,-0.85,0.78,51.86,NaN
1993-10-04,1.085,6.653,1861.538,0.11,-3.82,0.28,4.03,72.71,NaN
1993-10-05,1.055,6.469,1861.532,24.24,-0.67,1.34,3.42,32.59,NaN
1993-10-06,3.338,20.468,1861.773,29.83,0.8,2.24,3.61,0.29,NaN
1993-10-07,2.404,14.741,1861.695,26.17,0.13,1.31,2.8,3.57,NaN
1993-10-08,3.599,22.069,1861.788,73.3,-0.55,0.95,2.13,0.39,NaN
1993-10-09,2.367,14.514,1861.692,0.52,-2.12,0.17,2.12,79.64,NaN
1993-10-10,1.616,9.909,1861.61,7.88,-0.64,0.4,1.49,0.08,NaN
1993-10-11,1.891,11.595,1861.642,14.07,1.19,2.23,4.71,0.04,NaN
1993-10-12,3.931,24.104,1861.814,37.55,3.17,4.44,5.63,2.41,NaN
1993-10-13,4.478,27.458,1861.861,45.88,1.39,2.14,4.03,23.31,NaN
1993-10-14,5.211,31.953,1861.909,15.52,1.37,2.48,3.9,17.49,NaN
1993-10-15,2.722,16.691,1861.727,2.79,-3.21,-1.01,0.27,1.32,NaN
1993-10-16,1.748,10.718,1861.626,10.44,-4.1,-0.8,1.97,25.85,NaN
1993-10-17,1.609,9.866,1861.609,8.13,-0.47,2.36,4.04,0.65,NaN
1993-10-18,1.431,8.775,1861.587,1.37,0.96,1.93,4.08,3.32,NaN
1993-10-19,1.323,8.112,1861.572,10.53,-1.21,1.59,2.74,0.28,NaN
1993-10-20,1.376,8.437,1861.579,8.9,-0.47,1.04,2.49,6.06,NaN
1993-10-21,1.329,8.149,1861.573,23.6,-5.48,-2.87,0.03,0.32,NaN
1993-10-22,1.201,7.364,1861.555,6.91,-8.15,-5.35,-1.42,25.39,NaN
1993-10-23,1.092,6.696,1861.539,5.9,-6.83,-2.68,0.44,91.09,NaN
1993-10-24,1.006,6.169,1861.525,7.64,-3.95,-2.97,-1.64,0.23,NaN
1993-10-25,0.922,5.654,1861.512,0.0,-5.55,-4.17,-2.26,99.78,NaN
1993-10-26,0.871,5.341,1861.503,0.0,-8.6,-3.86,0.83,99.53,NaN
1993-10-27,0.841,5.157,1861.498,0.0,-7.22,-2.59,2.51,98.94,NaN
1993-10-28,0.845,5.181,1861.499,0.0,-4.08,0.12,4.46,99.93,NaN
1993-10-29,0.843,5.169,1861.499,0.0,-3.85,-0.99,3.92,99.85,NaN
1993-10-30,0.794,4.869,1861.49,0.0,-5.52,-1.9,3.05,99.79,NaN
1993-10-31,0.763,4.679,1861.484,2.19,-6.18,-2.23,0.84,54.78,NaN
1993-11-01,0.744,4.562,1861.48,3.7,-2.48,0.36,1.78,0.17,NaN
1993-11-02,0.722,4.427,1861.476,0.61,-1.13,0.36,1.0,1.0,NaN
1993-11-03,0.693,4.249,1861.471,0.05,-1.0,0.89,2.59,3.06,NaN
1993-11-04,0.681,4.176,1861.469,0.0,-2.99,-0.06,3.35,57.54,NaN
1993-11-05,0.697,4.274,1861.472,11.33,0.23,1.94,3.15,0.05,NaN
1993-11-06,0.893,5.476,1861.507,16.78,0.02,0.68,1.57,0.24,NaN
1993-11-07,0.838,5.138,1861.498,1.63,-2.83,-1.4,-0.31,4.9,NaN
1993-11-08,0.729,4.47,1861.478,0.03,-5.01,-3.01,0.25,99.15,NaN
1993-11-09,0.673,4.127,1861.467,0.0,-7.37,-3.15,1.12,99.06,NaN
1993-11-10,0.625,3.832,1861.458,0.0,-6.67,-3.36,-0.86,68.93,NaN
1993-11-11,0.626,3.839,1861.459,2.95,-4.65,-2.87,-1.32,6.95,NaN
1993-11-12,0.587,3.599,1861.451,6.01,-4.51,-3.46,-1.86,8.98,NaN
1993-11-13,0.556,3.409,1861.445,0.0,-9.56,-6.5,-3.17,86.14,NaN
1993-11-14,0.534,3.274,1861.44,0.02,-8.41,-4.63,-1.85,96.02,NaN
1993-11-15,0.531,3.256,1861.439,0.01,-7.99,-6.48,-5.44,15.52,NaN
1993-11-16,0.501,3.072,1861.433,0.0,-8.73,-8.13,-6.69,95.16,NaN
1993-11-17,0.493,3.023,1861.431,0.0,-12.35,-8.58,-5.32,99.57,NaN
1993-11-18,0.487,2.986,1861.43,0.15,-14.26,-10.51,-5.82,99.34,NaN
1993-11-19,0.483,2.962,1861.429,0.1,-13.1,-11.51,-8.86,96.59,NaN
1993-11-20,0.467,2.864,1861.425,0.58,-16.33,-12.88,-9.58,98.85,NaN
1993-11-21,0.458,2.808,1861.423,0.98,-13.88,-12.3,-10.37,1.01,NaN
1993-11-22,0.453,2.778,1861.422,0.06,-15.57,-12.4,-9.77,93.4,NaN
1993-11-23,0.455,2.79,1861.423,2.05,-16.44,-9.15,-5.17,52.99,NaN
1993-11-24,0.421,2.582,1861.415,0.0,-7.51,-6.09,-3.67,50.28,NaN
1993-11-25,0.41,2.514,1861.413,0.0,-8.08,-4.53,-0.45,99.61,NaN
1993-11-26,0.389,2.385,1861.409,0.0,-7.1,-3.59,-0.1,65.7,NaN
1993-11-27,0.384,2.355,1861.407,0.0,-5.29,-3.16,0.13,70.35,NaN
1993-11-28,0.38,2.33,1861.406,0.0,-7.19,-4.38,-0.39,99.95,NaN
1993-11-29,0.376,2.306,1861.406,0.0,-13.55,-11.73,-8.32,42.0,NaN
1993-11-30,0.383,2.348,1861.407,0.0,-14.55,-6.65,-1.65,82.81,NaN
1993-12-01,0.356,2.183,1861.401,0.22,-9.54,-6.71,-4.26,36.13,NaN
1993-12-02,0.35,2.146,1861.399,0.0,-8.75,-2.72,1.79,87.35,NaN
1993-12-03,0.343,2.103,1861.398,0.0,-2.52,0.93,4.35,57.68,NaN
1993-12-04,0.337,2.066,1861.396,0.0,-3.54,0.5,4.42,99.94,NaN
1993-12-05,0.331,2.03,1861.394,0.0,-2.88,-1.17,0.45,83.94,NaN
1993-12-06,0.325,1.993,1861.393,0.3,-8.47,-4.64,-0.77,78.52,NaN
1993-12-07,0.319,1.956,1861.391,2.61,-6.49,-5.26,-3.6,5.44,NaN
1993-12-08,0.313,1.919,1861.389,0.18,-6.55,-3.05,0.95,41.81,NaN
1993-12-09,0.307,1.882,1861.387,0.0,-3.73,-0.82,2.38,99.91,NaN
1993-12-10,0.304,1.864,1861.387,0.33,-7.01,-3.56,0.07,68.46,NaN
1993-12-11,0.31,1.901,1861.388,2.7,-9.69,-7.46,-3.52,52.28,NaN
1993-12-12,0.309,1.895,1861.388,0.49,-11.65,-9.56,-6.51,83.65,NaN
1993-12-13,0.308,1.889,1861.388,3.24,-10.86,-7.25,-3.33,93.95,NaN
1993-12-14,0.314,1.925,1861.389,12.08,-7.73,-4.16,-3.05,0.04,NaN
1993-12-15,0.311,1.907,1861.389,8.8,-7.16,-6.07,-5.05,10.92,NaN
1993-12-16,0.304,1.864,1861.386,5.87,-10.58,-8.28,-6.07,6.6,NaN
1993-12-17,0.297,1.821,1861.384,0.0,-10.09,-4.51,-1.04,26.12,NaN
1993-12-18,0.29,1.778,1861.382,0.0,-7.29,-4.55,-1.84,99.94,NaN
1993-12-19,0.286,1.754,1861.381,0.11,-7.99,-4.24,1.03,65.85,NaN
1993-12-20,0.283,1.735,1861.38,0.0,-3.74,2.26,6.67,97.37,NaN
1993-12-21,0.28,1.717,1861.379,0.26,-5.76,-1.22,4.22,7.49,NaN
1993-12-22,0.277,1.699,1861.379,0.0,-12.23,-9.94,-7.4,97.46,NaN
1993-12-23,0.275,1.686,1861.378,1.01,-12.1,-9.19,-6.37,95.49,NaN
1993-12-24,0.274,1.68,1861.378,13.35,-12.53,-9.61,-6.16,0.44,NaN
1993-12-25,0.271,1.662,1861.377,0.86,-13.45,-10.88,-9.31,68.57,NaN
1993-12-26,0.269,1.649,1861.376,0.0,-15.85,-12.38,-10.82,1.74,NaN
1993-12-27,0.266,1.631,1861.375,0.0,-14.86,-11.91,-10.66,86.12,NaN
1993-12-28,0.264,1.619,1861.375,0.0,-16.48,-12.66,-7.1,96.72,NaN
1993-12-29,0.261,1.6,1861.374,0.03,-13.85,-8.05,-4.46,97.37,NaN
1993-12-30,0.259,1.588,1861.373,0.03,-9.32,-4.72,-1.81,95.34,NaN
1993-12-31,0.256,1.57,1861.372,23.51,-7.3,-5.06,-2.66,18.71,NaN
1994-01-01,0.254,1.557,1861.372,0.96,-10.24,-8.51,-6.55,15.98,NaN
1994-01-02,0.251,1.539,1861.371,1.24,-13.3,-8.8,-5.43,8.24,NaN
1994-01-03,0.249,1.527,1861.37,0.9,-8.9,-4.61,-2.78,89.75,NaN
1994-01-04,0.247,1.515,1861.37,12.91,-7.58,-4.07,-3.14,0.4,NaN
1994-01-05,0.244,1.496,1861.369,11.75,-11.56,-7.06,-4.71,69.91,NaN
1994-01-06,0.242,1.484,1861.368,29.53,-6.63,-4.38,-3.13,0.21,NaN
1994-01-07,0.239,1.466,1861.367,48.68,-4.32,-2.81,-2.17,0.06,NaN
1994-01-08,0.237,1.453,1861.367,19.56,-3.65,-2.65,-1.95,0.23,NaN
1994-01-09,0.235,1.441,1861.366,3.88,-3.3,-2.37,-1.66,1.1,NaN
1994-01-10,0.232,1.423,1861.365,3.55,-4.73,-3.2,-2.37,13.43,NaN
1994-01-11,0.23,1.41,1861.365,0.91,-4.92,-3.98,-2.97,0.42,NaN
1994-01-12,0.228,1.398,1861.364,0.01,-9.19,-5.58,-2.01,96.74,NaN
1994-01-13,0.225,1.38,1861.363,0.0,-6.27,-2.74,-0.69,96.09,NaN
1994-01-14,0.224,1.374,1861.363,0.16,-4.38,-2.98,-0.15,86.85,NaN
1994-01-15,0.224,1.374,1861.363,0.0,-11.16,-7.79,-6.32,75.32,NaN
1994-01-16,0.224,1.374,1861.363,0.05,-12.91,-10.22,-7.46,19.34,NaN
1994-01-17,0.224,1.374,1861.363,0.0,-14.82,-11.48,-9.39,92.61,NaN
1994-01-18,0.224,1.374,1861.363,0.0,-17.33,-14.05,-11.09,98.69,NaN
1994-01-19,0.221,1.355,1861.362,0.0,-16.59,-10.91,-6.37,99.8,NaN
1994-01-20,0.212,1.3,1861.36,0.0,-13.42,-9.45,-6.85,0.03,NaN
1994-01-21,0.203,1.245,1861.357,0.0,-15.32,-10.55,-5.88,97.22,NaN
1994-01-22,0.202,1.239,1861.356,0.0,-11.64,-4.62,-1.48,99.91,NaN
1994-01-23,0.201,1.233,1861.356,0.01,-8.1,-2.5,1.12,59.74,NaN
1994-01-24,0.2,1.226,1861.356,3.65,-7.43,-3.02,0.01,84.09,NaN
1994-01-25,0.198,1.214,1861.355,0.16,-2.18,0.19,2.53,39.01,NaN
1994-01-26,0.197,1.208,1861.355,6.73,-10.15,-7.23,-2.25,3.47,NaN
1994-01-27,0.196,1.202,1861.355,0.56,-10.51,-5.96,-0.06,99.56,NaN
1994-01-28,0.195,1.196,1861.354,3.61,-12.19,-10.13,-7.42,2.66,NaN
1994-01-29,0.194,1.19,1861.354,0.01,-14.93,-12.85,-3.41,82.09,NaN
1994-01-30,0.193,1.183,1861.354,0.03,-10.71,-3.29,-1.2,80.14,NaN
1994-01-31,0.192,1.177,1861.353,0.0,-6.96,-4.86,-3.47,96.79,NaN
1994-02-01,0.191,1.171,1861.353,0.0,-10.03,-6.36,-2.4,99.5,NaN
1994-02-02,0.189,1.159,1861.353,0.49,-7.67,-4.83,-2.94,0.5,NaN
1994-02-03,0.188,1.153,1861.352,5.95,-6.85,-4.98,-4.0,0.21,NaN
1994-02-04,0.187,1.147,1861.352,4.65,-5.0,-4.45,-3.34,1.14,NaN
1994-02-05,0.186,1.141,1861.352,1.29,-7.54,-5.79,-4.25,4.97,NaN
1994-02-06,0.184,1.128,1861.351,5.51,-10.34,-7.29,-4.07,0.08,NaN
1994-02-07,0.182,1.116,1861.351,14.03,-7.55,-3.54,-1.7,0.4,NaN
1994-02-08,0.181,1.11,1861.35,1.64,-8.41,-6.9,-5.18,23.8,NaN
1994-02-09,0.179,1.098,1861.35,0.0,-11.3,-9.21,-7.91,99.81,NaN
1994-02-10,0.176,1.079,1861.348,3.49,-13.2,-9.41,-1.75,25.82,NaN
1994-02-11,0.175,1.073,1861.348,1.57,-15.24,-11.91,-9.85,36.25,NaN
1994-02-12,0.176,1.079,1861.349,0.0,-19.93,-15.81,-12.15,99.58,NaN
1994-02-13,0.173,1.061,1861.347,0.42,-19.6,-14.37,-10.85,91.73,NaN
1994-02-14,0.172,1.055,1861.347,0.99,-18.52,-13.86,-10.45,72.29,NaN
1994-02-15,0.172,1.055,1861.347,0.0,-17.14,-11.29,-6.37,70.41,NaN
1994-02-16,0.172,1.055,1861.347,0.55,-15.3,-10.94,-7.13,1.26,NaN
1994-02-17,0.172,1.055,1861.347,0.0,-12.74,-9.98,-7.93,86.89,NaN
1994-02-18,0.173,1.061,1861.347,0.0,-13.75,-7.98,-4.44,90.83,NaN
1994-02-19,0.181,1.11,1861.35,0.0,-13.33,-9.59,-6.11,99.85,NaN
1994-02-20,0.177,1.085,1861.349,0.1,-15.37,-10.22,-7.04,36.74,NaN
1994-02-21,0.173,1.061,1861.347,0.0,-13.65,-8.08,-2.64,96.89,NaN
1994-02-22,0.173,1.061,1861.347,0.0,-11.59,-7.63,-4.34,42.24,NaN
1994-02-23,0.174,1.067,1861.348,3.31,-10.58,-6.78,-3.92,13.15,NaN
1994-02-24,0.175,1.073,1861.348,0.17,-6.72,-5.04,-2.65,33.37,NaN
1994-02-25,0.175,1.073,1861.348,0.0,-8.21,-4.45,-0.72,98.33,NaN
1994-02-26,0.176,1.079,1861.348,0.0,-7.75,-1.78,1.62,49.81,NaN
1994-02-27,0.177,1.085,1861.349,5.13,-6.14,-2.74,-0.08,54.96,NaN
1994-02-28,0.177,1.085,1861.349,38.88,-3.63,-2.59,-2.21,0.02,NaN
1994-03-01,0.178,1.091,1861.349,17.54,-3.65,-2.43,-1.42,0.1,NaN
1994-03-02,0.179,1.098,1861.349,0.0,-6.87,-4.09,-1.55,71.44,NaN
1994-03-03,0.179,1.098,1861.35,0.07,-6.44,-3.26,-0.24,80.97,NaN
1994-03-04,0.18,1.104,1861.35,0.01,-9.03,-6.18,-3.57,93.04,NaN
1994-03-05,0.181,1.11,1861.35,0.0,-8.35,-3.65,0.56,99.34,NaN
1994-03-06,0.181,1.11,1861.35,0.0,-5.54,-0.74,2.05,57.05,NaN
1994-03-07,0.182,1.116,1861.351,0.0,-5.14,-1.25,1.2,33.53,NaN
1994-03-08,0.183,1.122,1861.351,0.0,-1.91,0.39,2.67,52.58,NaN
1994-03-09,0.186,1.141,1861.352,0.0,-0.5,1.84,4.93,78.78,NaN
1994-03-10,0.194,1.19,1861.354,0.0,-2.06,0.84,5.28,99.02,NaN
1994-03-11,0.222,1.361,1861.362,0.0,-2.53,1.09,4.14,92.12,NaN
1994-03-12,0.251,1.539,1861.371,0.57,-5.24,-0.15,2.67,18.62,NaN
1994-03-13,0.249,1.527,1861.37,0.52,-2.69,0.13,3.74,38.98,NaN
1994-03-14,0.26,1.594,1861.373,0.0,-1.23,0.64,3.0,99.95,NaN
1994-03-15,0.31,1.901,1861.388,0.0,-3.19,0.12,4.63,99.88,NaN
1994-03-16,0.334,2.048,1861.395,0.0,-4.14,-2.57,-0.49,99.67,NaN
1994-03-17,0.308,1.889,1861.388,0.0,-7.74,-6.43,-4.68,33.37,NaN
1994-03-18,0.266,1.631,1861.375,0.0,-9.43,-6.34,-2.44,41.36,NaN
1994-03-19,0.28,1.717,1861.38,0.0,-8.35,-3.11,1.63,99.54,NaN
1994-03-20,0.293,1.797,1861.383,0.0,-5.0,-1.83,0.3,31.68,NaN
1994-03-21,0.326,1.999,1861.393,0.0,-6.64,-2.13,2.72,96.51,NaN
1994-03-22,0.342,2.097,1861.397,0.0,-6.25,-1.5,2.86,98.05,NaN
1994-03-23,0.38,2.33,1861.407,0.0,-3.14,2.59,6.3,6.16,NaN
1994-03-24,0.455,2.79,1861.423,0.0,2.26,4.11,6.39,67.48,NaN
1994-03-25,0.64,3.924,1861.461,0.13,1.98,3.48,7.83,99.29,NaN
1994-03-26,0.669,4.102,1861.466,0.26,-2.87,-1.34,0.23,43.82,NaN
1994-03-27,0.489,2.998,1861.43,0.0,-8.07,-3.44,0.04,99.9,NaN
1994-03-28,0.413,2.532,1861.414,0.0,-8.03,-2.8,1.72,65.3,NaN
1994-03-29,0.417,2.557,1861.415,0.0,-1.83,3.56,7.58,66.92,NaN
1994-03-30,0.533,3.268,1861.439,0.0,-2.36,1.33,5.05,93.71,NaN
1994-03-31,0.575,3.526,1861.448,0.03,-1.52,0.43,2.23,5.35,NaN
1994-04-01,0.444,2.723,1861.42,23.88,-5.1,-1.59,-1.09,0.07,NaN
1994-04-02,0.371,2.275,1861.404,0.0,-10.99,-9.25,-6.84,61.54,NaN
1994-04-03,0.317,1.944,1861.39,0.0,-13.52,-10.35,-7.6,35.77,NaN
1994-04-04,0.288,1.766,1861.382,1.25,-13.2,-6.44,-3.26,36.18,NaN
1994-04-05,0.261,1.6,1861.374,0.0,-11.31,-9.6,-7.78,45.26,NaN
1994-04-06,0.256,1.57,1861.372,0.0,-11.14,-9.25,-7.15,67.8,NaN
1994-04-07,0.253,1.551,1861.372,0.88,-11.21,-7.52,-2.2,82.97,NaN
1994-04-08,0.234,1.435,1861.366,0.02,-8.63,-7.5,-5.62,50.3,NaN
1994-04-09,0.231,1.416,1861.365,3.93,-11.89,-7.76,-5.01,0.47,NaN
1994-04-10,0.237,1.453,1861.367,0.01,-11.3,-8.82,-6.72,27.07,NaN
1994-04-11,0.23,1.41,1861.365,0.0,-9.65,-7.33,-5.36,8.61,NaN
1994-04-12,0.23,1.41,1861.365,0.01,-9.16,-7.29,-5.23,42.59,NaN
1994-04-13,0.231,1.416,1861.365,0.06,-7.05,-4.48,-2.35,1.03,NaN
1994-04-14,0.231,1.416,1861.365,8.92,-7.86,-4.12,-0.47,33.11,NaN
1994-04-15,0.231,1.416,1861.365,0.18,-5.2,-3.59,-2.12,46.88,NaN
1994-04-16,0.228,1.398,1861.364,7.3,-3.21,-0.41,1.83,0.51,NaN
1994-04-17,0.246,1.508,1861.369,4.1,-1.71,1.43,4.6,59.28,NaN
1994-04-18,0.346,2.122,1861.397,1.19,-1.91,-0.87,2.14,71.25,NaN
1994-04-19,0.354,2.171,1861.4,5.21,-4.52,-0.72,1.87,2.14,NaN
1994-04-20,0.305,1.87,1861.387,0.07,-2.25,-0.38,1.85,7.6,NaN
1994-04-21,0.308,1.889,1861.388,1.89,-3.12,0.15,3.22,42.85,NaN
1994-04-22,0.372,2.281,1861.403,0.19,-4.83,0.35,6.11,22.98,NaN
1994-04-23,0.471,2.888,1861.426,0.0,-3.75,0.44,3.67,33.11,NaN
1994-04-24,0.576,3.532,1861.448,0.05,-2.43,0.61,4.08,27.49,NaN
1994-04-25,0.564,3.458,1861.446,3.93,-0.83,0.0,1.21,0.59,NaN
1994-04-26,0.593,3.636,1861.45,0.0,-2.02,-0.07,3.26,85.91,NaN
1994-04-27,0.716,4.39,1861.475,0.0,-3.11,1.01,4.47,90.74,NaN
1994-04-28,0.858,5.261,1861.499,0.0,-1.09,2.46,6.0,91.34,NaN
1994-04-29,0.954,5.85,1861.516,0.0,0.16,4.52,8.67,98.27,NaN
1994-04-30,1.003,6.15,1861.523,0.0,-1.06,5.21,10.17,96.54,NaN
1994-05-01,1.123,6.886,1861.542,0.09,2.32,4.3,6.48,18.82,NaN
1994-05-02,1.145,7.021,1861.546,0.0,-1.83,1.26,5.33,97.8,NaN
1994-05-03,1.088,6.671,1861.537,0.0,-4.13,2.73,10.81,99.29,NaN
1994-05-04,1.136,6.966,1861.544,1.82,-0.43,4.24,9.96,78.8,NaN
1994-05-05,1.206,7.395,1861.556,0.03,-2.07,-1.43,-0.26,20.7,NaN
1994-05-06,0.959,5.88,1861.518,0.0,-4.28,-0.85,2.09,40.09,NaN
1994-05-07,0.936,5.739,1861.514,0.0,-3.51,5.11,11.65,99.22,NaN
1994-05-08,0.978,5.997,1861.521,2.57,0.58,4.74,9.99,37.31,NaN
1994-05-09,1.062,6.512,1861.534,1.25,0.54,2.69,7.61,24.31,NaN
