date,discharge_vol(m3/s),discharge_spec(mm/d),waterlevel(m),precipitation(mm/d),temperature_min(degC),temperature_mean(degC),temperature_max(degC),rel_sun_dur(%),swe(mm)
1998-12-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-05,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,1.0
1998-12-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
1998-12-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1.0
1998-12-20,NaN,NaN,NaN,1.7,NaN,NaN,NaN,NaN,1.0
1998-12-21,NaN,NaN,NaN,1.61,NaN,NaN,NaN,NaN,2.0
1998-12-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1998-12-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1998-12-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1998-12-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1998-12-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1998-12-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1998-12-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
1998-12-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
1998-12-30,NaN,NaN,NaN,1.17,NaN,NaN,NaN,NaN,2.0
1998-12-31,NaN,NaN,NaN,17.79,NaN,NaN,NaN,NaN,2.0
1999-01-01,NaN,NaN,NaN,23.48,NaN,NaN,NaN,NaN,10.0
1999-01-02,NaN,NaN,NaN,9.57,NaN,NaN,NaN,NaN,19.0
1999-01-03,NaN,NaN,NaN,5.69,NaN,NaN,NaN,NaN,21.0
1999-01-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,22.0
1999-01-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,21.0
1999-01-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,20.0
1999-01-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,19.0
1999-01-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,18.0
1999-01-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,18.0
1999-01-10,NaN,NaN,NaN,15.89,NaN,NaN,NaN,NaN,18.0
1999-01-11,NaN,NaN,NaN,26.34,NaN,NaN,NaN,NaN,30.0
1999-01-12,NaN,NaN,NaN,4.87,NaN,NaN,NaN,NaN,45.0
1999-01-13,NaN,NaN,NaN,4.18,NaN,NaN,NaN,NaN,47.0
1999-01-14,NaN,NaN,NaN,3.04,NaN,NaN,NaN,NaN,50.0
1999-01-15,NaN,NaN,NaN,7.41,NaN,NaN,NaN,NaN,52.0
1999-01-16,NaN,NaN,NaN,5.95,NaN,NaN,NaN,NaN,56.0
1999-01-17,NaN,NaN,NaN,5.44,NaN,NaN,NaN,NaN,59.0
1999-01-18,NaN,NaN,NaN,0.51,NaN,NaN,NaN,NaN,59.0
1999-01-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,58.0
1999-01-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,57.0
1999-01-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,56.0
1999-01-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,55.0
1999-01-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-01-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-01-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,53.0
1999-01-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,53.0
1999-01-27,NaN,NaN,NaN,0.38,NaN,NaN,NaN,NaN,52.0
1999-01-28,NaN,NaN,NaN,4.86,NaN,NaN,NaN,NaN,53.0
1999-01-29,NaN,NaN,NaN,4.19,NaN,NaN,NaN,NaN,56.0
1999-01-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,58.0
1999-01-31,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,58.0
1999-02-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,58.0
1999-02-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,58.0
1999-02-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,58.0
1999-02-04,NaN,NaN,NaN,0.03,NaN,NaN,NaN,NaN,57.0
1999-02-05,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,55.0
1999-02-06,NaN,NaN,NaN,0.23,NaN,NaN,NaN,NaN,53.0
1999-02-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,52.0
1999-02-08,NaN,NaN,NaN,1.81,NaN,NaN,NaN,NaN,52.0
1999-02-09,NaN,NaN,NaN,0.37,NaN,NaN,NaN,NaN,54.0
1999-02-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-17,NaN,NaN,NaN,0.08,NaN,NaN,NaN,NaN,54.0
1999-02-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-02-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,53.0
1999-02-21,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,50.0
1999-02-22,NaN,NaN,NaN,0.71,NaN,NaN,NaN,NaN,45.0
1999-02-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,46.0
1999-02-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,45.0
1999-02-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,45.0
1999-02-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,45.0
1999-02-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,44.0
1999-02-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,42.0
1999-03-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,41.0
1999-03-02,NaN,NaN,NaN,0.19,NaN,NaN,NaN,NaN,39.0
1999-03-03,NaN,NaN,NaN,44.29,NaN,NaN,NaN,NaN,36.0
1999-03-04,NaN,NaN,NaN,82.85,NaN,NaN,NaN,NaN,43.0
1999-03-05,NaN,NaN,NaN,0.32,NaN,NaN,NaN,NaN,63.0
1999-03-06,NaN,NaN,NaN,0.24,NaN,NaN,NaN,NaN,62.0
1999-03-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,61.0
1999-03-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,61.0
1999-03-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,60.0
1999-03-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,59.0
1999-03-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,57.0
1999-03-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,54.0
1999-03-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,46.0
1999-03-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,40.0
1999-03-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,36.0
1999-03-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,33.0
1999-03-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,30.0
1999-03-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,28.0
1999-03-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,27.0
1999-03-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,27.0
1999-03-21,NaN,NaN,NaN,1.64,NaN,NaN,NaN,NaN,26.0
1999-03-22,NaN,NaN,NaN,0.52,NaN,NaN,NaN,NaN,24.0
1999-03-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,24.0
1999-03-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,23.0
1999-03-25,NaN,NaN,NaN,7.12,NaN,NaN,NaN,NaN,22.0
1999-03-26,NaN,NaN,NaN,46.36,NaN,NaN,NaN,NaN,21.0
1999-03-27,NaN,NaN,NaN,27.81,NaN,NaN,NaN,NaN,27.0
1999-03-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,29.0
1999-03-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,25.0
1999-03-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,24.0
1999-03-31,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,22.0
1999-04-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,20.0
1999-04-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,19.0
1999-04-03,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,17.0
1999-04-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,15.0
1999-04-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,12.0
1999-04-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,11.0
1999-04-07,NaN,NaN,NaN,6.97,NaN,NaN,NaN,NaN,9.0
1999-04-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,9.0
1999-04-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,9.0
1999-04-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,8.0
1999-04-11,NaN,NaN,NaN,0.04,NaN,NaN,NaN,NaN,7.0
1999-04-12,NaN,NaN,NaN,5.53,NaN,NaN,NaN,NaN,6.0
1999-04-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,6.0
1999-04-14,NaN,NaN,NaN,38.54,NaN,NaN,NaN,NaN,5.0
1999-04-15,NaN,NaN,NaN,148.8,NaN,NaN,NaN,NaN,9.0
1999-04-16,NaN,NaN,NaN,17.15,NaN,NaN,NaN,NaN,39.0
1999-04-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,41.0
1999-04-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,37.0
1999-04-19,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,31.0
1999-04-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,28.0
1999-04-21,NaN,NaN,NaN,3.9,NaN,NaN,NaN,NaN,27.0
1999-04-22,NaN,NaN,NaN,0.13,NaN,NaN,NaN,NaN,25.0
1999-04-23,NaN,NaN,NaN,2.56,NaN,NaN,NaN,NaN,21.0
1999-04-24,NaN,NaN,NaN,1.45,NaN,NaN,NaN,NaN,19.0
1999-04-25,NaN,NaN,NaN,1.41,NaN,NaN,NaN,NaN,16.0
1999-04-26,NaN,NaN,NaN,4.73,NaN,NaN,NaN,NaN,14.0
1999-04-27,NaN,NaN,NaN,2.27,NaN,NaN,NaN,NaN,11.0
1999-04-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,11.0
1999-04-29,NaN,NaN,NaN,2.11,NaN,NaN,NaN,NaN,10.0
1999-04-30,NaN,NaN,NaN,0.7,NaN,NaN,NaN,NaN,10.0
1999-05-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,9.0
1999-05-02,NaN,NaN,NaN,1.32,NaN,NaN,NaN,NaN,8.0
1999-05-03,NaN,NaN,NaN,5.19,NaN,NaN,NaN,NaN,7.0
1999-05-04,NaN,NaN,NaN,16.71,NaN,NaN,NaN,NaN,6.0
1999-05-05,NaN,NaN,NaN,4.34,NaN,NaN,NaN,NaN,6.0
1999-05-06,NaN,NaN,NaN,0.71,NaN,NaN,NaN,NaN,5.0
1999-05-07,NaN,NaN,NaN,16.13,NaN,NaN,NaN,NaN,4.0
1999-05-08,NaN,NaN,NaN,29.22,NaN,NaN,NaN,NaN,4.0
1999-05-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,4.0
1999-05-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,3.0
1999-05-11,NaN,NaN,NaN,0.23,NaN,NaN,NaN,NaN,2.0
1999-05-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,2.0
1999-05-13,NaN,NaN,NaN,3.28,NaN,NaN,NaN,NaN,1.0
1999-05-14,NaN,NaN,NaN,3.65,NaN,NaN,NaN,NaN,1.0
1999-05-15,NaN,NaN,NaN,1.53,NaN,NaN,NaN,NaN,1.0
1999-05-16,NaN,NaN,NaN,45.61,NaN,NaN,NaN,NaN,0.0
1999-05-17,NaN,NaN,NaN,45.32,NaN,NaN,NaN,NaN,0.0
1999-05-18,NaN,NaN,NaN,10.02,NaN,NaN,NaN,NaN,0.0
1999-05-19,NaN,NaN,NaN,57.15,NaN,NaN,NaN,NaN,0.0
1999-05-20,NaN,NaN,NaN,4.55,NaN,NaN,NaN,NaN,0.0
1999-05-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-05-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-05-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-05-24,NaN,NaN,NaN,1.79,NaN,NaN,NaN,NaN,0.0
1999-05-25,NaN,NaN,NaN,7.62,NaN,NaN,NaN,NaN,0.0
1999-05-26,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,0.0
1999-05-27,NaN,NaN,NaN,1.02,NaN,NaN,NaN,NaN,0.0
1999-05-28,NaN,NaN,NaN,7.6,NaN,NaN,NaN,NaN,0.0
1999-05-29,NaN,NaN,NaN,0.1,NaN,NaN,NaN,NaN,0.0
1999-05-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-05-31,NaN,NaN,NaN,0.87,NaN,NaN,NaN,NaN,0.0
1999-06-01,NaN,NaN,NaN,0.39,NaN,NaN,NaN,NaN,0.0
1999-06-02,NaN,NaN,NaN,11.17,NaN,NaN,NaN,NaN,0.0
1999-06-03,NaN,NaN,NaN,12.4,NaN,NaN,NaN,NaN,0.0
1999-06-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-05,NaN,NaN,NaN,9.14,NaN,NaN,NaN,NaN,0.0
1999-06-06,NaN,NaN,NaN,28.41,NaN,NaN,NaN,NaN,0.0
1999-06-07,NaN,NaN,NaN,8.86,NaN,NaN,NaN,NaN,0.0
1999-06-08,NaN,NaN,NaN,6.46,NaN,NaN,NaN,NaN,0.0
1999-06-09,NaN,NaN,NaN,5.52,NaN,NaN,NaN,NaN,0.0
1999-06-10,NaN,NaN,NaN,16.67,NaN,NaN,NaN,NaN,0.0
1999-06-11,NaN,NaN,NaN,0.24,NaN,NaN,NaN,NaN,0.0
1999-06-12,NaN,NaN,NaN,3.89,NaN,NaN,NaN,NaN,0.0
1999-06-13,NaN,NaN,NaN,20.61,NaN,NaN,NaN,NaN,0.0
1999-06-14,NaN,NaN,NaN,10.55,NaN,NaN,NaN,NaN,0.0
1999-06-15,NaN,NaN,NaN,0.61,NaN,NaN,NaN,NaN,0.0
1999-06-16,NaN,NaN,NaN,0.13,NaN,NaN,NaN,NaN,0.0
1999-06-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-18,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-19,NaN,NaN,NaN,3.05,NaN,NaN,NaN,NaN,0.0
1999-06-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-21,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,0.0
1999-06-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-26,NaN,NaN,NaN,0.78,NaN,NaN,NaN,NaN,0.0
1999-06-27,NaN,NaN,NaN,73.85,NaN,NaN,NaN,NaN,0.0
1999-06-28,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-06-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-02,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-03,NaN,NaN,NaN,0.02,NaN,NaN,NaN,NaN,0.0
1999-07-04,NaN,NaN,NaN,4.65,NaN,NaN,NaN,NaN,0.0
1999-07-05,NaN,NaN,NaN,5.19,NaN,NaN,NaN,NaN,0.0
1999-07-06,NaN,NaN,NaN,40.03,NaN,NaN,NaN,NaN,0.0
1999-07-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-10,NaN,NaN,NaN,15.96,NaN,NaN,NaN,NaN,0.0
1999-07-11,NaN,NaN,NaN,20.01,NaN,NaN,NaN,NaN,0.0
1999-07-12,NaN,NaN,NaN,1.45,NaN,NaN,NaN,NaN,0.0
1999-07-13,NaN,NaN,NaN,0.12,NaN,NaN,NaN,NaN,0.0
1999-07-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-15,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-16,NaN,NaN,NaN,0.17,NaN,NaN,NaN,NaN,0.0
1999-07-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-18,NaN,NaN,NaN,0.05,NaN,NaN,NaN,NaN,0.0
1999-07-19,NaN,NaN,NaN,0.54,NaN,NaN,NaN,NaN,0.0
1999-07-20,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-21,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-22,NaN,NaN,NaN,1.52,NaN,NaN,NaN,NaN,0.0
1999-07-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-26,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-27,NaN,NaN,NaN,25.92,NaN,NaN,NaN,NaN,0.0
1999-07-28,NaN,NaN,NaN,6.95,NaN,NaN,NaN,NaN,0.0
1999-07-29,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-07-30,NaN,NaN,NaN,8.65,NaN,NaN,NaN,NaN,0.0
1999-07-31,NaN,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0.0
1999-08-01,NaN,NaN,NaN,4.84,NaN,NaN,NaN,NaN,0.0
1999-08-02,NaN,NaN,NaN,0.92,NaN,NaN,NaN,NaN,0.0
1999-08-03,NaN,NaN,NaN,5.75,NaN,NaN,NaN,NaN,0.0
1999-08-04,NaN,NaN,NaN,2.71,NaN,NaN,NaN,NaN,0.0
1999-08-05,NaN,NaN,NaN,0.16,NaN,NaN,NaN,NaN,0.0
1999-08-06,NaN,NaN,NaN,43.44,NaN,NaN,NaN,NaN,0.0
1999-08-07,NaN,NaN,NaN,31.34,NaN,NaN,NaN,NaN,0.0
1999-08-08,NaN,NaN,NaN,32.5,NaN,NaN,NaN,NaN,0.0
1999-08-09,NaN,NaN,NaN,14.93,NaN,NaN,NaN,NaN,0.0
1999-08-10,NaN,NaN,NaN,10.93,NaN,NaN,NaN,NaN,0.0
1999-08-11,NaN,NaN,NaN,0.66,NaN,NaN,NaN,NaN,0.0
1999-08-12,NaN,NaN,NaN,10.15,NaN,NaN,NaN,NaN,0.0
1999-08-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-14,NaN,NaN,NaN,0.12,NaN,NaN,NaN,NaN,0.0
1999-08-15,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0.0
1999-08-16,NaN,NaN,NaN,18.56,NaN,NaN,NaN,NaN,0.0
1999-08-17,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-18,NaN,NaN,NaN,4.94,NaN,NaN,NaN,NaN,0.0
1999-08-19,NaN,NaN,NaN,4.88,NaN,NaN,NaN,NaN,0.0
1999-08-20,NaN,NaN,NaN,14.0,NaN,NaN,NaN,NaN,0.0
1999-08-21,NaN,NaN,NaN,3.89,NaN,NaN,NaN,NaN,0.0
1999-08-22,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-23,NaN,NaN,NaN,0.23,NaN,NaN,NaN,NaN,0.0
1999-08-24,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-25,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-26,NaN,NaN,NaN,32.05,NaN,NaN,NaN,NaN,0.0
1999-08-27,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-28,NaN,NaN,NaN,0.25,NaN,NaN,NaN,NaN,0.0
1999-08-29,NaN,NaN,NaN,0.29,NaN,NaN,NaN,NaN,0.0
1999-08-30,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-08-31,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-01,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-02,NaN,NaN,NaN,15.62,NaN,NaN,NaN,NaN,0.0
1999-09-03,NaN,NaN,NaN,2.04,NaN,NaN,NaN,NaN,0.0
1999-09-04,NaN,NaN,NaN,9.2,NaN,NaN,NaN,NaN,0.0
1999-09-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-07,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,0.0
1999-09-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-15,NaN,NaN,NaN,0.15,NaN,NaN,NaN,NaN,0.0
1999-09-16,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-17,NaN,NaN,NaN,16.7,NaN,NaN,NaN,NaN,0.0
1999-09-18,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,0.0
1999-09-19,NaN,NaN,NaN,142.32,NaN,NaN,NaN,NaN,0.0
1999-09-20,NaN,NaN,NaN,151.06,NaN,NaN,NaN,NaN,0.0
1999-09-21,NaN,NaN,NaN,5.37,NaN,NaN,NaN,NaN,0.0
1999-09-22,NaN,NaN,NaN,0.07,NaN,NaN,NaN,NaN,0.0
1999-09-23,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-09-24,NaN,NaN,NaN,2.42,NaN,NaN,NaN,NaN,0.0
1999-09-25,NaN,NaN,NaN,80.51,NaN,NaN,NaN,NaN,0.0
1999-09-26,NaN,NaN,NaN,46.34,NaN,NaN,NaN,NaN,0.0
1999-09-27,NaN,NaN,NaN,33.89,NaN,NaN,NaN,NaN,0.0
1999-09-28,NaN,NaN,NaN,9.46,NaN,NaN,NaN,NaN,0.0
1999-09-29,NaN,NaN,NaN,0.11,NaN,NaN,NaN,NaN,0.0
1999-09-30,NaN,NaN,NaN,13.27,NaN,NaN,NaN,NaN,0.0
1999-10-01,NaN,NaN,NaN,0.8,NaN,NaN,NaN,NaN,0.0
1999-10-02,NaN,NaN,NaN,25.63,NaN,NaN,NaN,NaN,0.0
1999-10-03,NaN,NaN,NaN,13.12,NaN,NaN,NaN,NaN,0.0
1999-10-04,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-05,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-06,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-07,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-08,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-09,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-10,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-11,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-12,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-13,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-14,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0
1999-10-15,NaN,NaN,NaN,0.03,NaN,NaN,NaN,NaN,0.0
1999-10-16,NaN,NaN,NaN,0.22,NaN,NaN,NaN,NaN,0.0
1999-10-17,NaN,NaN,NaN,1.01,NaN,NaN,NaN,NaN,0.0
1999-10-18,NaN,NaN,NaN,4.75,NaN,NaN,NaN,NaN,0.0
1999-10-19,NaN,NaN,NaN,0.45,NaN,NaN,NaN,NaN,0.0
1999-10-20,NaN,NaN,NaN,29.89,NaN,NaN,NaN,NaN,0.0
1999-10-21,NaN,NaN,NaN,53.81,NaN,NaN,NaN,NaN,3.0
1999-10-22,NaN,NaN,NaN,29.34,NaN,NaN,NaN,NaN,1.0
